target_id,pdb,chain,method,split,protein_length,site_size,total_candidate_count,qualifying_candidate_exists,best_qualifying_rank,number_of_qualifying_candidates,best_jaccard,best_centroid_distance,candidate_density,hit_at_1,hit_at_3,hit_at_5,hit_at_10,hit_at_20
7c48A,7c48,A,ifsitepred,test,289,21,20,1,1,3,0.429,,0.06920415224913495,1,1,1,1,1
7c48A,7c48,A,lacuna,test,289,21,21,1,1,2,0.581,,0.0726643598615917,1,1,1,1,1
7c63A,7c63,A,fpocket,test,416,10,25,1,7,2,0.429,,0.06009615384615385,0,0,0,1,1
7c63A,7c63,A,p2rank,test,416,10,8,0,,0,0.2,,0.019230769230769232,0,0,0,0,0
7c63A,7c63,A,ifsitepred,test,416,10,31,1,2,6,0.308,,0.07451923076923077,0,1,1,1,1
7c63A,7c63,A,lacuna,test,416,10,24,1,2,1,0.545,,0.057692307692307696,0,1,1,1,1
7cehA,7ceh,A,fpocket,train,259,10,12,1,11,1,0.667,,0.04633204633204633,0,0,0,0,1
7cehA,7ceh,A,p2rank,train,259,10,4,1,1,1,0.75,,0.015444015444015444,1,1,1,1,1
7cehA,7ceh,A,ifsitepred,train,259,10,12,1,1,2,0.583,,0.04633204633204633,1,1,1,1,1
7cehA,7ceh,A,lacuna,train,259,10,15,1,1,1,0.556,,0.05791505791505792,1,1,1,1,1
7ciuA,7ciu,A,fpocket,train,210,24,12,1,1,2,0.36,,0.05714285714285714,1,1,1,1,1
7ciuA,7ciu,A,p2rank,train,210,24,3,0,,0,0.204,,0.014285714285714285,0,0,0,0,0
7ciuA,7ciu,A,ifsitepred,train,210,24,16,1,1,1,0.263,,0.0761904761904762,1,1,1,1,1
7ciuA,7ciu,A,lacuna,train,210,24,16,1,1,3,0.464,,0.0761904761904762,1,1,1,1,1
7cluA,7clu,A,fpocket,train,338,30,20,1,5,2,0.412,,0.05917159763313609,0,0,1,1,1
7cluA,7clu,A,p2rank,train,338,30,3,1,1,1,0.36,,0.008875739644970414,1,1,1,1,1
7cluA,7clu,A,ifsitepred,train,338,30,21,1,2,3,0.3,,0.0621301775147929,0,1,1,1,1
7cluA,7clu,A,lacuna,train,338,30,11,1,1,3,0.453,,0.03254437869822485,1,1,1,1,1
7crmC,7crm,C,fpocket,train,184,17,10,1,2,2,0.5,,0.05434782608695652,0,1,1,1,1
7crmC,7crm,C,p2rank,train,184,17,4,1,1,1,0.375,,0.021739130434782608,1,1,1,1,1
7crmC,7crm,C,ifsitepred,train,184,17,30,1,1,2,0.476,,0.16304347826086957,1,1,1,1,1
7crmC,7crm,C,lacuna,train,184,17,13,1,2,3,0.722,,0.07065217391304347,0,1,1,1,1
7ctdA,7ctd,A,fpocket,train,469,13,36,1,9,1,0.667,,0.0767590618336887,0,0,0,1,1
7ctdA,7ctd,A,p2rank,train,469,13,9,0,,0,0.231,,0.019189765458422176,0,0,0,0,0
7ctdA,7ctd,A,ifsitepred,train,469,13,21,1,1,2,0.588,,0.04477611940298507,1,1,1,1,1
7ctdA,7ctd,A,lacuna,train,469,13,16,1,1,2,0.4,,0.03411513859275053,1,1,1,1,1
7cyrA,7cyr,A,fpocket,train,395,18,31,1,30,1,0.481,,0.07848101265822785,0,0,0,0,0
7cyrA,7cyr,A,p2rank,train,395,18,9,1,1,1,0.311,,0.02278481012658228,1,1,1,1,1
7cyrA,7cyr,A,ifsitepred,train,395,18,37,1,1,5,0.5,,0.09367088607594937,1,1,1,1,1
7cyrA,7cyr,A,lacuna,train,395,18,38,1,2,2,0.395,,0.09620253164556962,0,1,1,1,1
7d48A,7d48,A,fpocket,train,355,12,20,1,13,1,0.292,,0.056338028169014086,0,0,0,0,1
7d48A,7d48,A,p2rank,train,355,12,11,0,,0,0.239,,0.030985915492957747,0,0,0,0,0
7d48A,7d48,A,ifsitepred,train,355,12,19,1,1,3,0.417,,0.05352112676056338,1,1,1,1,1
7d48A,7d48,A,lacuna,train,355,12,34,1,1,2,0.381,,0.09577464788732394,1,1,1,1,1
7de1A,7de1,A,fpocket,test,108,8,8,1,3,1,0.6,,0.07407407407407407,0,1,1,1,1
7de1A,7de1,A,p2rank,test,108,8,1,0,,0,0.048,,0.009259259259259259,0,0,0,0,0
7de1A,7de1,A,ifsitepred,test,108,8,20,0,,0,0.091,,0.18518518518518517,0,0,0,0,0
7de1A,7de1,A,lacuna,test,108,8,7,0,,0,0.091,,0.06481481481481481,0,0,0,0,0
7djnA,7djn,A,fpocket,train,561,5,52,0,,0,0.143,,0.09269162210338681,0,0,0,0,0
7djnA,7djn,A,p2rank,train,561,5,23,0,,0,0.103,,0.040998217468805706,0,0,0,0,0
7djnA,7djn,A,ifsitepred,train,561,5,18,0,,0,0.125,,0.03208556149732621,0,0,0,0,0
7djnA,7djn,A,lacuna,train,561,5,59,1,21,1,0.333,,0.1051693404634581,0,0,0,0,0
7e5qB,7e5q,B,fpocket,test,352,6,22,1,13,1,0.3,,0.0625,0,0,0,0,1
7e5qB,7e5q,B,p2rank,test,352,6,10,0,,0,0.0,,0.028409090909090908,0,0,0,0,0
7e5qB,7e5q,B,ifsitepred,test,352,6,16,0,,0,0.0,,0.045454545454545456,0,0,0,0,0
7e5qB,7e5q,B,lacuna,test,352,6,20,0,,0,0.05,,0.056818181818181816,0,0,0,0,0
7ec1B,7ec1,B,fpocket,train,498,18,36,1,14,1,0.35,,0.07228915662650602,0,0,0,0,1
7ec1B,7ec1,B,p2rank,train,498,18,16,1,6,1,0.5,,0.0321285140562249,0,0,0,1,1
7ec1B,7ec1,B,ifsitepred,train,498,18,46,1,3,2,0.389,,0.09236947791164658,0,1,1,1,1
7ec1B,7ec1,B,lacuna,train,498,18,36,1,1,3,0.5,,0.07228915662650602,1,1,1,1,1
7eguA,7egu,A,fpocket,train,248,12,16,0,,0,0.204,,0.06451612903225806,0,0,0,0,0
7eguA,7egu,A,p2rank,train,248,12,4,1,2,1,0.357,,0.016129032258064516,0,1,1,1,1
7eguA,7egu,A,ifsitepred,train,248,12,28,1,2,2,0.286,,0.11290322580645161,0,1,1,1,1
7eguA,7egu,A,lacuna,train,248,12,24,1,8,1,0.275,,0.0967741935483871,0,0,0,1,1
7ejwD,7ejw,D,fpocket,train,254,19,19,1,1,2,0.545,,0.07480314960629922,1,1,1,1,1
7ejwD,7ejw,D,p2rank,train,254,19,4,1,1,1,0.485,,0.015748031496062992,1,1,1,1,1
7ejwD,7ejw,D,ifsitepred,train,254,19,34,1,1,4,0.421,,0.13385826771653545,1,1,1,1,1
7ejwD,7ejw,D,lacuna,train,254,19,19,1,1,2,0.577,,0.07480314960629922,1,1,1,1,1
7el8A,7el8,A,fpocket,train,316,23,20,1,2,1,0.514,,0.06329113924050633,0,1,1,1,1
7el8A,7el8,A,p2rank,train,316,23,7,1,1,1,0.625,,0.022151898734177215,1,1,1,1,1
7el8A,7el8,A,ifsitepred,train,316,23,33,1,1,1,0.519,,0.10443037974683544,1,1,1,1,1
7el8A,7el8,A,lacuna,train,316,23,23,1,1,4,0.657,,0.07278481012658228,1,1,1,1,1
7eryA,7ery,A,fpocket,train,408,19,20,1,17,1,0.381,,0.049019607843137254,0,0,0,0,1
7eryA,7ery,A,p2rank,train,408,19,4,1,1,1,0.274,,0.00980392156862745,1,1,1,1,1
7eryA,7ery,A,ifsitepred,train,408,19,36,1,2,2,0.261,,0.08823529411764706,0,1,1,1,1
7eryA,7ery,A,lacuna,train,408,19,35,1,2,2,0.344,,0.0857843137254902,0,1,1,1,1
7etxA,7etx,A,fpocket,train,472,21,28,1,27,1,0.455,,0.059322033898305086,0,0,0,0,0
7etxA,7etx,A,p2rank,train,472,21,12,1,1,1,0.415,,0.025423728813559324,1,1,1,1,1
7etxA,7etx,A,ifsitepred,train,472,21,50,1,1,1,0.542,,0.1059322033898305,1,1,1,1,1
7etxA,7etx,A,lacuna,train,472,21,33,1,2,5,0.414,,0.06991525423728813,0,1,1,1,1
7f0oA,7f0o,A,fpocket,train,144,16,9,1,7,1,0.333,,0.0625,0,0,0,1,1
7f0oA,7f0o,A,p2rank,train,144,16,1,1,1,1,0.353,,0.006944444444444444,1,1,1,1,1
7f0oA,7f0o,A,ifsitepred,train,144,16,24,1,1,3,0.333,,0.16666666666666666,1,1,1,1,1
7f0oA,7f0o,A,lacuna,train,144,16,9,1,1,1,0.297,,0.0625,1,1,1,1,1
7f2mB,7f2m,B,fpocket,test,323,7,20,0,,0,0.0,,0.06191950464396285,0,0,0,0,0
7f2mB,7f2m,B,p2rank,test,323,7,6,0,,0,0.0,,0.018575851393188854,0,0,0,0,0
7f2mB,7f2m,B,ifsitepred,test,323,7,13,0,,0,0.0,,0.04024767801857585,0,0,0,0,0
7f2mB,7f2m,B,lacuna,test,323,7,17,0,,0,0.031,,0.05263157894736842,0,0,0,0,0
7ft3A,7ft3,A,fpocket,train,191,8,11,0,,0,0.167,,0.05759162303664921,0,0,0,0,0
7ft3A,7ft3,A,p2rank,train,191,8,6,0,,0,0.053,,0.031413612565445025,0,0,0,0,0
7ft3A,7ft3,A,ifsitepred,train,191,8,2,0,,0,0.0,,0.010471204188481676,0,0,0,0,0
7ft3A,7ft3,A,lacuna,train,191,8,13,1,4,1,0.278,,0.06806282722513089,0,0,1,1,1
7g8eB,7g8e,B,fpocket,train,245,5,19,0,,0,0.083,,0.07755102040816327,0,0,0,0,0
7g8eB,7g8e,B,p2rank,train,245,5,13,0,,0,0.0,,0.053061224489795916,0,0,0,0,0
7g8eB,7g8e,B,ifsitepred,train,245,5,7,0,,0,0.0,,0.02857142857142857,0,0,0,0,0
7g8eB,7g8e,B,lacuna,train,245,5,22,0,,0,0.091,,0.08979591836734693,0,0,0,0,0
7gosB,7gos,B,fpocket,train,180,12,7,1,3,1,0.5,,0.03888888888888889,0,1,1,1,1
7gosB,7gos,B,p2rank,train,180,12,3,1,1,2,0.6,,0.016666666666666666,1,1,1,1,1
7gosB,7gos,B,ifsitepred,train,180,12,18,1,1,10,0.462,,0.1,1,1,1,1,1
7gosB,7gos,B,lacuna,train,180,12,14,1,2,1,0.391,,0.07777777777777778,0,1,1,1,1
7jhkD,7jhk,D,fpocket,train,330,10,17,1,10,1,0.571,,0.051515151515151514,0,0,0,1,1
7jhkD,7jhk,D,p2rank,train,330,10,13,1,1,1,0.281,,0.03939393939393939,1,1,1,1,1
7jhkD,7jhk,D,ifsitepred,train,330,10,24,1,6,3,0.455,,0.07272727272727272,0,0,0,1,1
7jhkD,7jhk,D,lacuna,train,330,10,32,1,1,2,0.5,,0.09696969696969697,1,1,1,1,1
7jrbA,7jrb,A,fpocket,train,501,19,30,1,10,4,0.385,,0.059880239520958084,0,0,0,1,1
7jrbA,7jrb,A,p2rank,train,501,19,15,1,1,1,0.529,,0.029940119760479042,1,1,1,1,1
7jrbA,7jrb,A,ifsitepred,train,501,19,20,1,2,2,0.286,,0.03992015968063872,0,1,1,1,1
7jrbA,7jrb,A,lacuna,train,501,19,43,1,1,2,0.531,,0.08582834331337326,1,1,1,1,1
7js3D,7js3,D,fpocket,train,325,13,24,1,5,2,0.333,,0.07384615384615385,0,0,1,1,1
7js3D,7js3,D,p2rank,train,325,13,7,1,1,1,0.367,,0.021538461538461538,1,1,1,1,1
7js3D,7js3,D,ifsitepred,train,325,13,27,1,2,2,0.467,,0.08307692307692308,0,1,1,1,1
7js3D,7js3,D,lacuna,train,325,13,23,1,1,1,0.5,,0.07076923076923076,1,1,1,1,1
7k4wA,7k4w,A,fpocket,train,286,17,10,1,2,1,0.609,,0.03496503496503497,0,1,1,1,1
7k4wA,7k4w,A,p2rank,train,286,17,4,1,1,1,0.481,,0.013986013986013986,1,1,1,1,1
7k4wA,7k4w,A,ifsitepred,train,286,17,27,1,1,2,0.611,,0.0944055944055944,1,1,1,1,1
7k4wA,7k4w,A,lacuna,train,286,17,5,1,1,2,0.636,,0.017482517482517484,1,1,1,1,1
7kayA,7kay,A,fpocket,test,583,36,39,1,1,2,0.514,,0.06689536878216124,1,1,1,1,1
7kayA,7kay,A,p2rank,test,583,36,16,1,1,1,0.407,,0.0274442538593482,1,1,1,1,1
7kayA,7kay,A,ifsitepred,test,583,36,40,1,1,3,0.361,,0.0686106346483705,1,1,1,1,1
7kayA,7kay,A,lacuna,test,583,36,51,1,1,7,0.509,,0.08747855917667238,1,1,1,1,1
7kndA,7knd,A,fpocket,train,52,5,3,0,,0,0.154,,0.057692307692307696,0,0,0,0,0
7kndA,7knd,A,p2rank,train,52,5,2,0,,0,0.0,,0.038461538461538464,0,0,0,0,0
7kndA,7knd,A,ifsitepred,train,52,5,12,0,,0,0.125,,0.23076923076923078,0,0,0,0,0
7kndA,7knd,A,lacuna,train,52,5,2,0,,0,0.0,,0.038461538461538464,0,0,0,0,0
7kqlT,7kql,T,fpocket,train,110,13,4,1,3,1,0.389,,0.03636363636363636,0,1,1,1,1
7kqlT,7kql,T,p2rank,train,110,13,1,1,1,1,0.312,,0.00909090909090909,1,1,1,1,1
7kqlT,7kql,T,ifsitepred,train,110,13,23,1,12,1,0.267,,0.20909090909090908,0,0,0,0,1
7kqlT,7kql,T,lacuna,train,110,13,7,1,2,1,0.65,,0.06363636363636363,0,1,1,1,1
7l1zB,7l1z,B,fpocket,train,221,12,11,1,2,2,0.467,,0.049773755656108594,0,1,1,1,1
7l1zB,7l1z,B,p2rank,train,221,12,4,1,1,2,0.462,,0.01809954751131222,1,1,1,1,1
7l1zB,7l1z,B,ifsitepred,train,221,12,11,1,1,4,0.417,,0.049773755656108594,1,1,1,1,1
7l1zB,7l1z,B,lacuna,train,221,12,13,1,1,3,0.5,,0.058823529411764705,1,1,1,1,1
7l5lB,7l5l,B,fpocket,train,156,20,12,1,1,1,0.409,,0.07692307692307693,1,1,1,1,1
7l5lB,7l5l,B,p2rank,train,156,20,3,1,1,1,0.429,,0.019230769230769232,1,1,1,1,1
7l5lB,7l5l,B,ifsitepred,train,156,20,10,1,1,2,0.381,,0.0641025641025641,1,1,1,1,1
7l5lB,7l5l,B,lacuna,train,156,20,12,1,2,4,0.486,,0.07692307692307693,0,1,1,1,1
7l8qA,7l8q,A,fpocket,train,165,6,9,1,8,1,0.25,,0.05454545454545454,0,0,0,1,1
7l8qA,7l8q,A,p2rank,train,165,6,6,0,,0,0.0,,0.03636363636363636,0,0,0,0,0
7l8qA,7l8q,A,ifsitepred,train,165,6,21,0,,0,0.0,,0.12727272727272726,0,0,0,0,0
7l8qA,7l8q,A,lacuna,train,165,6,8,0,,0,0.0,,0.048484848484848485,0,0,0,0,0
7lpuA,7lpu,A,fpocket,train,279,7,11,0,,0,0.143,,0.03942652329749104,0,0,0,0,0
7lpuA,7lpu,A,p2rank,train,279,7,4,0,,0,0.0,,0.014336917562724014,0,0,0,0,0
7lpuA,7lpu,A,ifsitepred,train,279,7,16,0,,0,0.0,,0.05734767025089606,0,0,0,0,0
7lpuA,7lpu,A,lacuna,train,279,7,6,0,,0,0.0,,0.021505376344086023,0,0,0,0,0
7m2gA,7m2g,A,fpocket,train,130,14,8,0,,0,0.158,,0.06153846153846154,0,0,0,0,0
7m2gA,7m2g,A,p2rank,train,130,14,0,0,,0,0.0,,0.0,0,0,0,0,0
7m2gA,7m2g,A,ifsitepred,train,130,14,0,0,,0,0.0,,0.0,0,0,0,0,0
7m2gA,7m2g,A,lacuna,train,130,14,5,0,,0,0.161,,0.038461538461538464,0,0,0,0,0
7moiB,7moi,B,fpocket,train,154,6,7,0,,0,0.182,,0.045454545454545456,0,0,0,0,0
7moiB,7moi,B,p2rank,train,154,6,2,0,,0,0.05,,0.012987012987012988,0,0,0,0,0
7moiB,7moi,B,ifsitepred,train,154,6,24,0,,0,0.222,,0.15584415584415584,0,0,0,0,0
7moiB,7moi,B,lacuna,train,154,6,10,0,,0,0.13,,0.06493506493506493,0,0,0,0,0
7n6zA,7n6z,A,fpocket,train,312,18,23,1,23,1,0.472,,0.07371794871794872,0,0,0,0,0
7n6zA,7n6z,A,p2rank,train,312,18,8,1,1,1,0.486,,0.02564102564102564,1,1,1,1,1
7n6zA,7n6z,A,ifsitepred,train,312,18,20,1,1,2,0.421,,0.0641025641025641,1,1,1,1,1
7n6zA,7n6z,A,lacuna,train,312,18,26,1,1,6,0.467,,0.08333333333333333,1,1,1,1,1
7nbzB,7nbz,B,fpocket,train,385,26,21,0,,0,0.226,,0.05454545454545454,0,0,0,0,0
7nbzB,7nbz,B,p2rank,train,385,26,5,1,1,1,0.455,,0.012987012987012988,1,1,1,1,1
7nbzB,7nbz,B,ifsitepred,train,385,26,22,1,1,1,0.312,,0.05714285714285714,1,1,1,1,1
7nbzB,7nbz,B,lacuna,train,385,26,7,0,,0,0.195,,0.01818181818181818,0,0,0,0,0
7nc8D,7nc8,D,fpocket,test,237,11,21,1,13,2,0.538,,0.08860759493670886,0,0,0,0,1
7nc8D,7nc8,D,p2rank,test,237,11,5,0,,0,0.185,,0.02109704641350211,0,0,0,0,0
7nc8D,7nc8,D,ifsitepred,test,237,11,28,1,3,4,0.5,,0.11814345991561181,0,1,1,1,1
7nc8D,7nc8,D,lacuna,test,237,11,17,1,2,1,0.44,,0.07172995780590717,0,1,1,1,1
7ndlB,7ndl,B,fpocket,test,655,19,42,1,9,1,0.476,,0.06412213740458016,0,0,0,1,1
7ndlB,7ndl,B,p2rank,test,655,19,13,1,5,1,0.5,,0.01984732824427481,0,0,1,1,1
7ndlB,7ndl,B,ifsitepred,test,655,19,19,0,,0,0.0,,0.02900763358778626,0,0,0,0,0
7ndlB,7ndl,B,lacuna,test,655,19,16,0,,0,0.091,,0.024427480916030534,0,0,0,0,0
7nlxA,7nlx,A,fpocket,test,290,15,15,1,1,1,0.588,,0.05172413793103448,1,1,1,1,1
7nlxA,7nlx,A,p2rank,test,290,15,5,1,1,1,0.364,,0.017241379310344827,1,1,1,1,1
7nlxA,7nlx,A,ifsitepred,test,290,15,38,1,2,3,0.556,,0.1310344827586207,0,1,1,1,1
7nlxA,7nlx,A,lacuna,test,290,15,25,1,2,1,0.538,,0.08620689655172414,0,1,1,1,1
7nteB,7nte,B,fpocket,train,327,16,12,1,10,1,0.452,,0.03669724770642202,0,0,0,1,1
7nteB,7nte,B,p2rank,train,327,16,8,1,1,1,0.424,,0.024464831804281346,1,1,1,1,1
7nteB,7nte,B,ifsitepred,train,327,16,18,1,1,4,0.45,,0.05504587155963303,1,1,1,1,1
7nteB,7nte,B,lacuna,train,327,16,22,1,1,4,0.385,,0.0672782874617737,1,1,1,1,1
7oppC,7opp,C,fpocket,train,209,10,15,1,10,1,0.333,,0.07177033492822966,0,0,0,1,1
7oppC,7opp,C,p2rank,train,209,10,3,0,,0,0.0,,0.014354066985645933,0,0,0,0,0
7oppC,7opp,C,ifsitepred,train,209,10,23,0,,0,0.0,,0.11004784688995216,0,0,0,0,0
7oppC,7opp,C,lacuna,train,209,10,18,1,14,1,0.333,,0.0861244019138756,0,0,0,0,1
7oueA,7oue,A,fpocket,train,242,14,7,1,2,1,0.414,,0.028925619834710745,0,1,1,1,1
7oueA,7oue,A,p2rank,train,242,14,1,1,1,1,0.393,,0.004132231404958678,1,1,1,1,1
7oueA,7oue,A,ifsitepred,train,242,14,17,1,1,5,0.375,,0.07024793388429752,1,1,1,1,1
7oueA,7oue,A,lacuna,train,242,14,15,1,1,3,0.406,,0.06198347107438017,1,1,1,1,1
7pa0B,7pa0,B,fpocket,train,94,6,9,0,,0,0.222,,0.09574468085106383,0,0,0,0,0
7pa0B,7pa0,B,p2rank,train,94,6,4,0,,0,0.0,,0.0425531914893617,0,0,0,0,0
7pa0B,7pa0,B,ifsitepred,train,94,6,18,0,,0,0.0,,0.19148936170212766,0,0,0,0,0
7pa0B,7pa0,B,lacuna,train,94,6,1,0,,0,0.0,,0.010638297872340425,0,0,0,0,0
7pizC,7piz,C,fpocket,train,545,14,29,0,,0,0.136,,0.05321100917431193,0,0,0,0,0
7pizC,7piz,C,p2rank,train,545,14,12,0,,0,0.085,,0.022018348623853212,0,0,0,0,0
7pizC,7piz,C,ifsitepred,train,545,14,30,0,,0,0.154,,0.05504587155963303,0,0,0,0,0
7pizC,7piz,C,lacuna,train,545,14,46,1,13,1,0.5,,0.08440366972477065,0,0,0,0,1
7pldB,7pld,B,fpocket,train,289,9,15,0,,0,0.0,,0.05190311418685121,0,0,0,0,0
7pldB,7pld,B,p2rank,train,289,9,9,1,4,1,0.4,,0.031141868512110725,0,0,1,1,1
7pldB,7pld,B,ifsitepred,train,289,9,8,0,,0,0.0,,0.02768166089965398,0,0,0,0,0
7pldB,7pld,B,lacuna,train,289,9,15,0,,0,0.0,,0.05190311418685121,0,0,0,0,0
7poqA,7poq,A,fpocket,train,344,9,20,1,1,2,0.417,,0.05813953488372093,1,1,1,1,1
7poqA,7poq,A,p2rank,train,344,9,11,1,3,2,0.5,,0.03197674418604651,0,1,1,1,1
7poqA,7poq,A,ifsitepred,train,344,9,12,0,,0,0.0,,0.03488372093023256,0,0,0,0,0
7poqA,7poq,A,lacuna,train,344,9,29,1,8,3,0.412,,0.08430232558139535,0,0,0,1,1
7psjA,7psj,A,fpocket,train,435,8,28,1,18,1,0.556,,0.06436781609195402,0,0,0,0,1
7psjA,7psj,A,p2rank,train,435,8,7,0,,0,0.167,,0.016091954022988506,0,0,0,0,0
7psjA,7psj,A,ifsitepred,train,435,8,19,0,,0,0.0,,0.04367816091954023,0,0,0,0,0
7psjA,7psj,A,lacuna,train,435,8,29,0,,0,0.158,,0.06666666666666667,0,0,0,0,0
7qluA,7qlu,A,fpocket,train,330,12,12,0,,0,0.056,,0.03636363636363636,0,0,0,0,0
7qluA,7qlu,A,p2rank,train,330,12,4,1,1,1,0.273,,0.012121212121212121,1,1,1,1,1
7qluA,7qlu,A,ifsitepred,train,330,12,25,1,1,3,0.417,,0.07575757575757576,1,1,1,1,1
7qluA,7qlu,A,lacuna,train,330,12,19,1,1,2,0.316,,0.05757575757575758,1,1,1,1,1
7qoqA,7qoq,A,fpocket,test,302,10,15,1,6,1,0.818,,0.04966887417218543,0,0,0,1,1
7qoqA,7qoq,A,p2rank,test,302,10,5,0,,0,0.0,,0.016556291390728478,0,0,0,0,0
7qoqA,7qoq,A,ifsitepred,test,302,10,30,0,,0,0.083,,0.09933774834437085,0,0,0,0,0
7qoqA,7qoq,A,lacuna,test,302,10,18,0,,0,0.088,,0.059602649006622516,0,0,0,0,0
7qzrD,7qzr,D,fpocket,test,464,3,38,0,,0,0.222,,0.08189655172413793,0,0,0,0,0
7qzrD,7qzr,D,p2rank,test,464,3,18,0,,0,0.0,,0.03879310344827586,0,0,0,0,0
7qzrD,7qzr,D,ifsitepred,test,464,3,49,0,,0,0.0,,0.10560344827586207,0,0,0,0,0
7qzrD,7qzr,D,lacuna,test,464,3,17,0,,0,0.048,,0.036637931034482756,0,0,0,0,0
7r51B,7r51,B,fpocket,train,698,7,44,1,6,1,0.25,,0.06303724928366762,0,0,0,1,1
7r51B,7r51,B,p2rank,train,698,7,21,1,13,1,0.714,,0.03008595988538682,0,0,0,0,1
7r51B,7r51,B,ifsitepred,train,698,7,24,0,,0,0.111,,0.034383954154727794,0,0,0,0,0
7r51B,7r51,B,lacuna,train,698,7,53,0,,0,0.1,,0.07593123209169055,0,0,0,0,0
7rawA,7raw,A,fpocket,train,235,7,16,0,,0,0.222,,0.06808510638297872,0,0,0,0,0
7rawA,7raw,A,p2rank,train,235,7,3,1,2,1,0.267,,0.01276595744680851,0,1,1,1,1
7rawA,7raw,A,ifsitepred,train,235,7,22,1,1,7,0.571,,0.09361702127659574,1,1,1,1,1
7rawA,7raw,A,lacuna,train,235,7,16,0,,0,0.19,,0.06808510638297872,0,0,0,0,0
7rx7A,7rx7,A,fpocket,train,204,21,16,1,1,1,0.704,,0.0784313725490196,1,1,1,1,1
7rx7A,7rx7,A,p2rank,train,204,21,5,1,3,2,0.609,,0.024509803921568627,0,1,1,1,1
7rx7A,7rx7,A,ifsitepred,train,204,21,35,1,1,3,0.435,,0.1715686274509804,1,1,1,1,1
7rx7A,7rx7,A,lacuna,train,204,21,22,1,1,4,0.481,,0.10784313725490197,1,1,1,1,1
7s2nA,7s2n,A,fpocket,train,369,14,23,1,7,1,0.588,,0.06233062330623306,0,0,0,1,1
7s2nA,7s2n,A,p2rank,train,369,14,9,1,2,1,0.556,,0.024390243902439025,0,1,1,1,1
7s2nA,7s2n,A,ifsitepred,train,369,14,32,1,11,5,0.4,,0.08672086720867209,0,0,0,0,1
7s2nA,7s2n,A,lacuna,train,369,14,34,1,6,1,0.345,,0.0921409214092141,0,0,0,1,1
7s5gA,7s5g,A,fpocket,train,92,7,7,0,,0,0.182,,0.07608695652173914,0,0,0,0,0
7s5gA,7s5g,A,p2rank,train,92,7,0,0,,0,0.0,,0.0,0,0,0,0,0
7s5gA,7s5g,A,ifsitepred,train,92,7,38,0,,0,0.0,,0.41304347826086957,0,0,0,0,0
7s5gA,7s5g,A,lacuna,train,92,7,3,0,,0,0.115,,0.03260869565217391,0,0,0,0,0
7se6A,7se6,A,fpocket,train,229,13,12,1,3,1,0.412,,0.05240174672489083,0,1,1,1,1
7se6A,7se6,A,p2rank,train,229,13,4,1,2,1,0.438,,0.017467248908296942,0,1,1,1,1
7se6A,7se6,A,ifsitepred,train,229,13,17,1,2,3,0.312,,0.07423580786026202,0,1,1,1,1
7se6A,7se6,A,lacuna,train,229,13,3,1,1,1,0.5,,0.013100436681222707,1,1,1,1,1
7sktB,7skt,B,fpocket,train,283,23,19,0,,0,0.192,,0.06713780918727916,0,0,0,0,0
7sktB,7skt,B,p2rank,train,283,23,6,0,,0,0.156,,0.02120141342756184,0,0,0,0,0
7sktB,7skt,B,ifsitepred,train,283,23,6,0,,0,0.08,,0.02120141342756184,0,0,0,0,0
7sktB,7skt,B,lacuna,train,283,23,12,1,10,1,0.367,,0.04240282685512368,0,0,0,1,1
7so5A,7so5,A,fpocket,train,539,18,40,1,4,1,0.571,,0.07421150278293136,0,0,1,1,1
7so5A,7so5,A,p2rank,train,539,18,19,1,1,1,0.395,,0.03525046382189239,1,1,1,1,1
7so5A,7so5,A,ifsitepred,train,539,18,25,1,1,3,0.5,,0.04638218923933209,1,1,1,1,1
7so5A,7so5,A,lacuna,train,539,18,44,1,1,1,0.579,,0.08163265306122448,1,1,1,1,1
7t4zB,7t4z,B,fpocket,train,228,15,10,1,1,1,0.737,,0.043859649122807015,1,1,1,1,1
7t4zB,7t4z,B,p2rank,train,228,15,3,1,1,1,0.591,,0.013157894736842105,1,1,1,1,1
7t4zB,7t4z,B,ifsitepred,train,228,15,13,1,1,4,0.467,,0.05701754385964912,1,1,1,1,1
7t4zB,7t4z,B,lacuna,train,228,15,5,1,1,1,0.556,,0.021929824561403508,1,1,1,1,1
7ujrA,7ujr,A,fpocket,train,268,16,20,1,3,2,0.45,,0.07462686567164178,0,1,1,1,1
7ujrA,7ujr,A,p2rank,train,268,16,5,1,1,1,0.455,,0.018656716417910446,1,1,1,1,1
7ujrA,7ujr,A,ifsitepred,train,268,16,42,1,1,6,0.375,,0.15671641791044777,1,1,1,1,1
7ujrA,7ujr,A,lacuna,train,268,16,15,1,1,2,0.526,,0.055970149253731345,1,1,1,1,1
7uvwN,7uvw,N,fpocket,train,116,3,7,0,,0,0.077,,0.0603448275862069,0,0,0,0,0
7uvwN,7uvw,N,p2rank,train,116,3,1,0,,0,0.0,,0.008620689655172414,0,0,0,0,0
7uvwN,7uvw,N,ifsitepred,train,116,3,28,0,,0,0.0,,0.2413793103448276,0,0,0,0,0
7uvwN,7uvw,N,lacuna,train,116,3,8,0,,0,0.0,,0.06896551724137931,0,0,0,0,0
7v8kB,7v8k,B,fpocket,test,474,5,34,0,,0,0.231,,0.07172995780590717,0,0,0,0,0
